namespace,track,namespace_label,country_code,country_name,region_level,regions,rows,year_min,year_max,latest_li_year,li_rows,ili_rows,hli_rows,ihli_rows,source_bundle,method_flag,quality_flag,evidence_tier,input_method,source_evidence_badges,limitation_note,latest_ili_year,latest_hli_year,latest_ihli_year
eu_nuts2_hun_v1,modelled_hale_experimental,Hungary / EU NUTS2 pilot,HUN,Hungary,nuts2,8,200,2000,2024,2024.0,196,0,150,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+hun_ksh_ege0053_hly_region_csv,observed_inputs_only|observed_inputs_only+ksh_hly_birth_sex_average_broader_central_hungary_split_region_proxy|observed_inputs_only+ksh_hly_birth_sex_average_exact_nuts2_join,observed_eurostat_li_no_subnational_gini_hale|observed_eurostat_li_no_subnational_gini_hale+official_hle_sex_average_proxy_broader_region_assigned_to_split_nuts2|observed_eurostat_li_no_subnational_gini_hale+official_hle_sex_average_proxy_exact_nuts2,harmonized_observed|harmonized_observed|official_observed|proxy_observed,observed_inputs_only|observed_inputs_only+ksh_hly_birth_sex_average_broader_central_hungary_split_region_proxy|observed_inputs_only+ksh_hly_birth_sex_average_exact_nuts2_join,observed source|HLE proxy|sex-average proxy|geography proxy,inputs use the labelled source family shown in the provenance fields|HLE is KSH healthy life years for broader Central Hungary assigned to Budapest and Pest before exact split rows begin|HLE is KSH healthy life years at birth by region; all-sex value is the arithmetic mean of male and female HLY,,2024.0,
eu_nuts2_hun_v1,official_clean,Hungary / EU NUTS2 pilot,HUN,Hungary,nuts2,8,200,2000,2024,2024.0,196,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
india_oecd_regional_v1,extended_experimental,India / OECD regional pilot,IND,India,oecd_tl2,36,1224,1990,2023,2020.0,577,0,0,0,oecd_regional_gdp+gdl_subnational_lifexp+ihme_gbd_2023_subnational_hale_modelled|oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_gini_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
india_oecd_regional_v1,modelled_hale_experimental,India / OECD regional pilot,IND,India,oecd_tl2,36,1224,1990,2023,2020.0,577,0,526,0,oecd_regional_gdp+gdl_subnational_lifexp+ihme_gbd_2023_subnational_hale_modelled|oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_gini_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,2020.0,
india_oecd_regional_v1,official_clean,India / OECD regional pilot,IND,India,oecd_tl2,36,1224,1990,2023,2020.0,577,0,0,0,oecd_regional_gdp+gdl_subnational_lifexp+ihme_gbd_2023_subnational_hale_modelled|oecd_regional_gdp+gdl_subnational_lifexp,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_no_subnational_gini_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_idn_levelx_v3,modelled_hale_experimental,Indonesia / GDL SHDI level x,IDN,Indonesia,gdl_level_x,30,998,1990,2023,2023.0,998,0,986,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region,,2023.0,
gdl_shdi_idn_levelx_v3,official_clean,Indonesia / GDL SHDI level x,IDN,Indonesia,gdl_level_x,30,998,1990,2023,2023.0,998,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_irn_levelx_v3,modelled_hale_experimental,Iran / GDL SHDI level x,IRN,Iran,gdl_level_x,30,1020,1990,2023,2023.0,1020,0,1008,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region,,2023.0,
gdl_shdi_irn_levelx_v3,official_clean,Iran / GDL SHDI level x,IRN,Iran,gdl_level_x,30,1020,1990,2023,2023.0,1020,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_irq_levelx_v3,modelled_hale_experimental,Iraq / GDL SHDI level x,IRQ,Iraq,gdl_level_x,18,612,1990,2023,2023.0,612,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_irq_levelx_v3,official_clean,Iraq / GDL SHDI level x,IRQ,Iraq,gdl_level_x,18,612,1990,2023,2023.0,612,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
eu_nuts2_irl_v1,extended_experimental,Ireland / EU NUTS2 pilot,IRL,Ireland,nuts2,3,75,2000,2024,2024.0,36,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_irl_v1,modelled_hale_experimental,Ireland / EU NUTS2 pilot,IRL,Ireland,nuts2,3,75,2000,2024,2024.0,36,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_irl_v1,official_clean,Ireland / EU NUTS2 pilot,IRL,Ireland,nuts2,3,75,2000,2024,2024.0,36,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale,harmonized_observed,observed_inputs_only,observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_ita_v1,extended_experimental,Italy / EU NUTS2 pilot,ITA,Italy,nuts2,21,525,2000,2024,2024.0,523,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
eu_nuts2_ita_v1,modelled_hale_experimental,Italy / EU NUTS2 pilot,ITA,Italy,nuts2,21,525,2000,2024,2024.0,523,0,525,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ita_istat_bes_region_hle_01sal002,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+istat_bes_01sal002_all_sex_hle_birth_exact_nuts2_join,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale+official_hle_all_sex_exact_nuts2,modelled|official_observed|proxy_observed|harmonized_observed|official_observed|proxy_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only+istat_bes_01sal002_all_sex_hle_birth_exact_nuts2_join,IHME modelled HALE|observed source|HLE proxy,"inputs use the labelled source family shown in the provenance fields|HLE is Istat BES indicator 01SAL002, all-sex healthy life expectancy at birth by Italian NUTS2 region; national and macro-region aggregates are excluded",,2024.0,
eu_nuts2_ita_v1,official_clean,Italy / EU NUTS2 pilot,ITA,Italy,nuts2,21,525,2000,2024,2024.0,523,0,0,0,eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total+ihme_gbd_2023_subnational_hale_modelled|eurostat_nuts2_gdppc_pps_eu27_2020_hab+eurostat_nuts2_lexp_birth_total,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,observed_eurostat_li_no_subnational_gini_hale+ihme_modelled_hale_age_id_22_all_ages_metric_years_exact_location|observed_eurostat_li_no_subnational_gini_hale,modelled|harmonized_observed,observed_inputs_only+modelled_ihme_gbd_hale_age22_all_ages_exact_location_join|observed_inputs_only,IHME modelled HALE|observed source,inputs use the labelled source family shown in the provenance fields,,,
gdl_shdi_jam_levelx_v3,modelled_hale_experimental,Jamaica / GDL SHDI level x,JAM,Jamaica,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_jam_levelx_v3,official_clean,Jamaica / GDL SHDI level x,JAM,Jamaica,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_jpn_levelx_v3,modelled_hale_experimental,Japan / GDL SHDI level x,JPN,Japan,gdl_level_x,10,340,1990,2023,2023.0,340,0,340,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy,proxy_observed|modelled,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region,,2023.0,
gdl_shdi_jpn_levelx_v3,official_clean,Japan / GDL SHDI level x,JPN,Japan,gdl_level_x,10,340,1990,2023,2023.0,340,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_jor_levelx_v3,modelled_hale_experimental,Jordan / GDL SHDI level x,JOR,Jordan,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_jor_levelx_v3,official_clean,Jordan / GDL SHDI level x,JOR,Jordan,gdl_level_x,12,408,1990,2023,2023.0,408,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_kaz_levelx_v3,modelled_hale_experimental,Kazakhstan / GDL SHDI level x,KAZ,Kazakhstan,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_kaz_levelx_v3,official_clean,Kazakhstan / GDL SHDI level x,KAZ,Kazakhstan,gdl_level_x,6,204,1990,2023,2023.0,204,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_ken_levelx_v3,modelled_hale_experimental,Kenya / GDL SHDI level x,KEN,Kenya,gdl_level_x,8,272,1990,2023,2023.0,272,0,268,0,gdl_shdi_lgnic_lifexp_v9+ihme_gbd_2023_subnational_hale_modelled|gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_lgnic_income_proxy_plus_gdl_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy+ihme_modelled_hale_age_id_22_all_ages_metric_years_subnational_bridge|proxy_observed_gdl_income_proxy+ihme_modelled_hale_grouped_locations_mean_geography_proxy|proxy_observed_gdl_income_proxy,proxy_observed|modelled|proxy_observed,gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_subnational_bridge|gdl_shdi_lgnic_lifexp+modelled_ihme_gbd_hale_age22_all_ages_grouped_geography_proxy|gdl_shdi_lgnic_lifexp,GDL income proxy|IHME modelled HALE|geography proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy|HALE is IHME/GBD modelled subnational HALE joined through a documented region bridge|HALE is the unweighted mean of grouped IHME/GBD modelled subnational component locations assigned to the broader atlas region,,2023.0,
gdl_shdi_ken_levelx_v3,official_clean,Kenya / GDL SHDI level x,KEN,Kenya,gdl_level_x,8,272,1990,2023,2023.0,272,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_kir_levelx_v3,modelled_hale_experimental,Kiribati / GDL SHDI level x,KIR,Kiribati,gdl_level_x,5,120,2000,2023,2023.0,120,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_kir_levelx_v3,official_clean,Kiribati / GDL SHDI level x,KIR,Kiribati,gdl_level_x,5,120,2000,2023,2023.0,120,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
gdl_shdi_kor_levelx_v3,modelled_hale_experimental,"Korea, Rep. / GDL SHDI level x",KOR,"Korea, Rep.",gdl_level_x,7,238,1990,2023,2023.0,238,0,0,0,gdl_shdi_lgnic_lifexp_v9,gdl_lgnic_income_proxy_plus_gdl_lifexp,proxy_observed_gdl_income_proxy,proxy_observed,gdl_shdi_lgnic_lifexp,GDL income proxy,income is GDL lgnic rather than source-country GDPpc; life expectancy is GDL harmonized regional life expectancy,,,
